flesch_reading_ease,flesch_kincaid_grade,smog,gunning_fog,automated_readability_index,coleman_liau_index,lix,rix,category,name,text
27.443066694660246,12.691245013646864,13.88584557914918,16.056798936244665,6.940190356218068,9.171362586605078,38.98726292952621,3.393939393939394,0b0,53_2746.txt,"Como funciona, Origem das coisas. “É tarde! É tarde! É tarde, é tarde, é tarde!” O Coelho Branco, personagem do livro Alice no País das Maravilhas, do inglês Lewis Carroll (1832-1898), entrava em pânico toda vez que olhava o relógio. Seu desespero era um símbolo do que esses objetos, recém-incorporados ao cotidiano, estavam fazendo com a cabeça dos nossos bisavós, no século 19. Mais de 100 anos depois, é impossível pensar a existência sem o tique-taque. Ele assinala a hora de acordar, de dormir, de comer – e todas as demais atividades humanas. A necessidade de uma maneira única de medir o tempo deu origem aos primeiros relógios de sol, no Egito, há cerca de 5000 anos. Os aparelhos mecânicos, com ponteiros, surgiram na China, no século 8. Na Europa, começaram a ser usados por volta do ano 1000, quando os monges católicos decidiram que as atividades sérias, como a oração, deveriam ter hora para começar e para acabar. Três séculos mais tarde, apareceram os relógios das igrejas, que anunciavam a hora da missa. No século 19, a Revolução Industrial adotou como lema a expressão “tempo é dinheiro”. O relógio se tornou peça essencial nas linhas de produção das indústrias. Para dividir e regular a produção em série, era preciso contar até os segundos. O tique-taque tomou de assalto o mundo, definitivamente. Na meia-noite de 31 de dezembro de 1999, um grupo de milionários estourou champanhe duas vezes. Uma vez em Paris e outra em Nova York, depois de 3 horas de viagem em um avião supersônico. Isso é possível pela diferença de fuso horário – a metrópole americana está 5 horas mais cedo que a capital francesa. Os fusos horários são linhas imaginárias instituídas em 1884, para que o mundo inteiro acertasse os seus relógios. Eles dividem a Terra em 24 faixas, como os gomos de uma laranja. Por convenção, a hora zero é definida pelo meridiano que passa pelo Observatório Astronômico de Greenwich, na Inglaterra. Todo relógio tem o mesmo princípio: um dispositivo que vai e vem num certo ritmo, chamado oscilador, e um contador. O oscilador é a alma do relógio; é ele que dá cadência ao tique-taque. No caso dos relógios d’água e das ampulhetas, o furo faz as vezes de oscilador. O contador marca as oscilações e move os ponteiros. Nos relógios mecânicos, o oscilador vai e volta dez vezes a cada minuto. As engrenagens do relógio contam até dez e o ponteiro dos minutos anda uma casa. Quem aciona o oscilador é uma mola interna, que é enrolada quando você dá corda e vai se desenrolando aos poucos. 
"
30.522047146402002,12.335856079404468,13.987681621865246,16.13697270471464,6.950206265508687,9.04788461538461,37.45781637717122,3.225806451612903,0b0,65_2775.txt,"A última rodada do primeiro turno do Campeonato Brasileiro serviu para ressuscitar o Palmeiras e confirmar a má fase e a sorte do Corinthians. Com a derrota de virada no clássico, a segunda seguida no torneio, o time treinado por Tite manteve os 37 pontos e a liderança do Nacional. Seus principais adversários pelo título também vacilaram. O Flamengo chegou a 36 pontos ao empatar com o Vasco, que tem 35. O São Paulo ficou no 1 a 1 com o Santos e também está com 35. Depois estão Botafogo com 34 e Palmeiras, agora com 32. A seu favor, o Corinthians tem a história do campeonato. Em seis das oito edições o campeão simbólico do primeiro turno ganhou o título nacional no final do ano. Ontem, o alvinegro sucumbiu ante um Palmeiras mais organizado e mais solidário, como pediu o técnico Luiz Felipe Scolari, que, suspenso, viu a partida das tribunas. O Palmeiras também provou ontem estar protegido das turbulências no ambiente político do clube. Foi a primeira vitória após cinco tropeços no Brasileiro. Sob um calor asfixiante em Presidente Prudente (35 graus), o Palmeiras, mandante, jogou de branco, para obrigar o rival a vestir preto. E sofrer. O Palmeiras começou melhor. Tinha mais posse de bola, criou boas chances com Kleber e Luan. Mas sofreu o gol quando jogava melhor. Emerson tentou cruzar da direita e, após a indecisão de Henrique e Marcos, a bola entrou: 1 a 0. O Palmeiras não demorou a reagir, e chegou ao empate com sua principal arma: a bola parada. Luan recolheu um rebote após cobrança de escanteio e bateu forte. O início do segundo tempo foi um vendaval palmeirense. Aos 8min, Marcos Assunção deu um lindo passe por elevação para Fernandão, que matou no peito e fuzilou Júlio César: golaço. A virada do Palmeiras desencadeou outro jogo no Prudentão. Tite trocou Danilo, de fraca atuação ontem, e pôs Willian. O Corinthians passou a dominar, mesmo sem nenhum armador em campo. Mas era uma pressão desorganizada, sem força. A entrada de Morais no lugar de Jorge Henrique também não ajudou. Uma jogada simples mostra a bagunça que estava o time no segundo tempo. Ramon cobrou lateral na esquerda, nas costas de Morais, que corria para receber na frente. O desentendimento gerou um contra-ataque. O Palmeiras se propôs a esperar o rival, e tentar controlar o jogo a partir de seu campo de defesa. Esteve sempre mais perto de fazer o terceiro do que de sofrer o empate. 
"
7.5064003920608116,20.59112962509189,20.353678105401915,24.27258024993874,17.71409458466062,11.137466307277627,59.0641999509924,8.545454545454545,0b0,204_5035.txt,"Em relação ao adolescente (maior de doze anos), a adoção depende de seu consentimento expresso; antes da sentença de adoção, a lei exige que se cumpra um estágio de convivência entre a criança ou adolescente e os adotantes, por um prazo fixado pelo juiz, o qual pode ser dispensado se a criança tiver menos de um ano de idade ou já estiver na companhia dos adotantes por tempo suficiente. a idade mínima para adotar é de 18 anos, sendo irrelevante o estado civil; o menor a ser adotado deve ter, no máximo, 18 anos de idade, salvo quando já convivia com aqueles que o adotarão, caso em que a idade limite é de 21 anos; o adotante (aquele que vai adotar) deve ser pelo menos 16 anos mais velho que a criança ou adolescente a ser adotado; os ascendentes (avós, bisavós) não podem adotar seus descendentes; irmãos também não podem; a adoção depende da concordância, perante o juiz e o promotor de justiça, dos pais biológicos, salvo quando forem desconhecidos ou destituídos do pátrio poder (muitas vezes acontecem, no mesmo processo, o pedido de adoção e o de destituição do pátrio poder dos pais biológicos. Nesse caso, deve-se comprovar que eles não zelaram pelos direitos da criança ou adolescente envolvido, de acordo com a lei.); em relação ao adolescente (maior de doze anos), a adoção depende de seu consentimento expresso; antes da sentença de adoção, a lei exige que se cumpra um estágio de convivência entre a criança ou adolescente e os adotantes, por um prazo fixado pelo juiz, o qual pode ser dispensado se a criança tiver menos de um ano de idade ou já estiver na companhia dos adotantes por tempo suficiente. Aqueles que decidem entrar com o pedido de adoção devem iniciar um longo processo. Entre reunir documentos, comprovar aptidão, estabilidade psicológica e financeira e entrar na longa lista de espera, podem passar anos. Entretanto, a felicidade da paternidade e a possibilidade de proporcionar um lar afetivo e seguro para que uma criança possa crescer e se desenvolver plenamente é razão suficiente para todos aqueles que decidem abrir suas vidas para uma criança ou um adolescente, vítimas de grande sofrimento em um momento tão prematuro de suas vidas. "
-3.5962531328320892,18.703338902812593,18.856226548536583,23.195989974937348,13.874114452798665,14.367724867724867,57.196324143692564,7.421052631578948,0b0,111_2840.txt,"Curiosidades. Muitas pessoas dizem que o riso é contagiante, e realmente essa afirmativa é verdadeira. Ao observar uma pessoa sorrindo, frequentemente somos tomados também por essa ação. A explicação para isso está no nosso sistema nervoso, mais precisamente nos nossos neurônios. Os neurônios-espelhos foram descobertos na década de 90 por meio de estudos com macacos Rhesus realizados pela equipe liderada por Rizzolatti. Os pesquisadores observaram que, nesses animais, durante a realização de determinadas tarefas, alguns neurônios da área localizada no lobo frontal eram ativados, sendo essa ativação percebida também em indivíduos que apenas observavam o outro animal. Os pesquisadores concluíram então que os neurônios eram ativados em quem realizava a tarefa e em quem observava, como se os dois estivessem realizando a atividade. Após os estudos com os macacos, passaram a ser feitas pesquisas com humanos. Percebeu-se, então, que o mesmo fenômeno ocorria na nossa espécie de uma maneira ainda mais sofisticada. Além da imitação, observou-se que esses neurônios relacionavam-se com a percepção de sentimentos e empatia, possibilitando-nos entender o que o outro está sentindo. Como os neurônios-espelhos propiciam a imitação das ações e permitem a compreensão da experiência vivida pelo indivíduo observado, ao ver uma pessoa sorrindo, nosso cérebro reconhece a fisionomia e acaba gerando essa imitação de forma automática e inconsciente. Uma pessoa adquire, portanto, a expressão facial que observa, o que pode ajudar na interação com outros indivíduos, facilitando, assim, as relações sociais. Você já deve ter ouvido a expressão “rir é o melhor remédio”. Essa expressão, bastante popular, é verdadeira, sendo o sorriso, inclusive, recomendado pelos médicos. A ação de sorrir melhora nosso sistema respiratório e imunológico, aumenta a oxigenação sanguínea, além de provocar a liberação de substâncias em nosso corpo que diminuem o estresse e que ajudam a diminuir a dor. Não podemos nos esquecer também de que sorrir nos aproxima de outras pessoas, ajudando na nossa inserção social. O bem-estar causado pelo riso é notável e, por isso, a risoterapia já é usada em vários hospitais como forma de melhorar a qualidade de vida do paciente. Criar um ambiente agradável, deixando o paciente sempre alegre, faz com que o desconforto de uma internação seja diminuído e a disposição para vencer as doenças melhore. Assim sendo, vamos espalhar o sorriso por aí! 
"
18.650000000000034,14.384444444444444,16.084390811093357,19.714285714285715,9.395714285714288,11.346666666666668,49.92063492063492,5.238095238095238,0b0,306_5137.txt," O trabalho infantil, principalmente em carvoarias, é um problema crônico no estado do Pará. A DRT (Delegacia Regional do Trabalho) criou até um núcleo especializado para combater a exploração dessa mão de obra. Os fiscais da DRT visitaram no ano passado treze municípios paraenses e registraram 130 casos de crianças e adolescentes trabalhando em atividades penosas, inclusive nas carvoarias, onde ocorrem as mutilações. De janeiro até setembro deste ano, a DRT já flagrou 230 crianças e adolescentes trabalhando no Pará, 77% a mais do que foi verificado em toda a fiscalização pública no ano passado. Para o coordenador do Núcleo de Combate ao Trabalho Infantil da DRT do Pará, Demétrio Medrado, enquanto a pobreza não for reduzida, os flagrantes não irão impedir que a exploração dessa mão de obra continue ocorrendo no país. O abuso não tem idade. Com suas equipes, Medrado já flagrou crianças de até 3 anos enchendo fornos de carvão. Na rodovia Santarém-Cuiabá (BR 222), a DRT encontrou uma carvoaria que mantinha fornos menores do que os tradicionais, adaptados para o trabalho ilegal das crianças. ""Em Santarém, as mães levam todos os filhos para trabalhar nas carvoarias. É dessa atividade que toda a família se sustenta. Aí surgem os acidentes"", diz Medrado. Segundo ele, a DRT do Pará vai fazer uma visita ao município de Paragominas. A médica do trabalho Célia Koury disse que o problema que envolve crianças em carvoarias não é restrito ao Pará. Ela já visitou uma série de carvoarias na região Norte acompanhando fiscais do trabalho e diagnosticou que nos estados do Acre, Rondônia e até em Mato Grosso há registros de crianças trabalhando ou brincando próximo aos fornos de carvão. Célia ressalta que a criança que trabalha ou brinca próxima aos fornos fica exposta a uma série de doenças. ""A radiação infravermelha contida na chama do carvão provoca catarata em adultos e crianças"" explica a médica."
7.868582310622088,18.25560727888278,19.10797854049103,22.569558470870362,14.316936098180285,12.308681055155876,55.46466356326704,7.588235294117647,0b0,93_2816.txt,"Saúde e Bem-estar. Muito se fala a respeito da poluição do ar e seus riscos à saúde humana, entretanto, muitas pessoas não se dão conta do quanto o problema está se agravando. Muitas vezes, ficamos expostos a uma grande quantidade de fumaça e não percebemos que diversas doenças, tais como o câncer, estão relacionadas com essa exposição excessiva. Segundo um estudo divulgado pela Organização Mundial de Saúde, no dia 25 de março de 2014, a poluição atmosférica levou quase sete milhões de pessoas a óbito em 2012. Segundo a OMS, mais da metade de todas as mortes ocorreram em decorrência da chamada poluição interior ou doméstica, que se caracteriza pelo uso de materiais como madeira e carvão para cozinhar. Esse hábito, apesar de parecer longe da realidade de muitas pessoas, ainda é bastante comum em áreas pobres. Podemos perceber também que, em relação à poluição do ar interior, os grupos mais prejudicados são as mulheres e crianças, uma vez que elas ficam um período de tempo maior em casa e, consequentemente, apresentam um maior tempo de exposição. Sendo assim, é fundamental que todas as pessoas que fazem uso de madeira e carvão para cozinhar, por exemplo, sejam informadas a respeito dos riscos à saúde e de maneiras alternativas de se resolver o problema. Outra parte das mortes analisadas pela OMS foi causada pela poluição exterior, que é a que vemos nas grandes cidades. Nesse caso, os maiores responsáveis são os meios de transportes, como carros e ônibus, as fábricas e usinas. A ocorrência de problemas relacionadas com esse tipo de poluição é maior em países que se encontram em desenvolvimento. Dentre as principais causas das mortes em decorrência da poluição atmosférica, podemos destacar os acidentes vasculares cerebrais, doenças cardíacas e doenças respiratórias. Além disso, os dados publicados mostram uma íntima relação entre a poluição do ar e as mortes em consequência do câncer de pulmão. Outros problemas podem ser desencadeados a curto prazo pela poluição do ar, entre eles, a irritação das mucosas, da garganta e bronquite. Apesar de não serem alvo do estudo, merecem destaque por causarem desconforto em pessoas submetidas à alta concentração de poluentes. Sendo assim, é importante frisar a necessidade de programas urgentes para diminuir a poluição do ar, bem como medidas que informem a população dos perigos do uso de certos combustíveis em suas casas. A poluição do ar deve ser vista como um problema grave de saúde que necessita de ações urgentes para que os índices de poluentes sejam diminuídos. 
"
2.6597744360902595,17.608471177944867,17.122413403193683,20.231578947368423,12.493533834586465,13.132631578947368,51.83208020050125,6.238095238095238,0b0,206_5037.txt," Não devemos também apontar que uma religião está sempre fundamentada sobre um mito de criação do mundo. Embora várias preocuparam-se em construir essa justificativa, não são todas as que estão interessadas nesse aspecto. Por fim, não podemos definir uma religião apontando a busca pelo sobrenatural (deuses, espíritos, fantasmas, demônios etc.) como uma das características-chave. Existem religiões que se pautam na busca pela harmonia com o mundo e com a convivência imediata e que não estão interessadas em entender o que está além dos nossos sentidos. Todos esses pontos são levantados por Anthony Guiddens*, sociólogo britânico, em sua breve definição do que não deve ser entendido como característica-chave na definição do que é religião. Entretanto, sua explicação também se ocupa em reunir as formas de definição mais amplamente aceitas. As religiões carregam certos pontos em comum. A primeira delas é que, até onde se sabe, todas as religiões possuem um conjunto de símbolos que remetem ou são alvos de reverência e/ou respeito. Esses símbolos estão ligados a rituais ou cerimônias, dos quais a comunidade de fiéis participa ativamente. Isso quer dizer que, em toda religião, existem objetos ou ideias simbólicas que representam algo a ser reverenciado e admirado. No Budismo, por exemplo, a imagem de Buda, ainda que este não seja visto como uma divindade, é alvo de reverências e admiração. Quanto aos rituais, eles podem ser diversos e variados, cada um possuindo um significado específico. As rezas, as canções, a abstinência de algum tipo de comida ou o jejum, por exemplo, são rituais que carregam significado atrelado à crença religiosa do grupo. Esses rituais fazem parte da identidade religiosa e da construção da religiosidade dos fieis. Para a Sociologia, o caráter social desses rituais é um dos aspectos de maior interesse. As comunidades que se formam em volta das religiões variam em uma série de aspectos. Nas comunidades mais tradicionais, a religião torna-se base para um grande número de manifestações sociais. A arte, a música, a literatura, entre outros, são delimitadas pela tradição religiosa nas comunidades mais intimamente conectadas a ela. A partir disso, tiramos uma perspectiva do tamanho da influência que as religiões possuem na vida de seus fieis. Por isso, há um cuidado que devemos ter ao trabalharmos com definições de religião, haja vista que não podemos ser tendenciosos se o nosso objetivo é realmente entender esse ou qualquer outro aspecto de nossa sociedade tão diversa. "
11.38393129770995,16.160331666227957,16.755712590429624,19.8230060542248,11.145494209002372,11.950610687022902,48.030797578310086,5.413793103448276,0b0,81_2801.txt,"Curiosidades. Nos dias de hoje, o hábito de tomar banho se transformou em uma questão de higiene e até em momento de entretenimento. Cada dia mais, designers e decoradores investem na construção de espaços amplos onde a pessoa tem a oportunidade de relaxar e esquecer os problemas cotidianos. Em algumas residências, o espaço do banheiro chega a ser maior que o da própria cozinha. Além disso, buchas, cremes, xampus e sabonetes complementam esse momento onde buscamos conciliar higiene e prazer. Para muitos, isso parece ser coisa simples e trivial. No entanto, se dermos uma olhada nos períodos históricos, descobriremos que as coisas nem sempre foram assim. O hábito de tomar banho e as formas de se cuidar da higiene corporal variou muito de acordo com os conceitos de saúde e doença de certo período. Além disso, os produtos e instrumentos empregados nessa tarefa eram bastante diferentes daqueles que hoje imperam nos banheiros. No mundo greco-romano, o banho era uma ação realizada de forma coletiva. Várias termas eram construídas para que gregos e romanos pudessem cuidar de seu corpo. Para retirar a sujeira acumulada na pele, esses povos utilizavam uma ferramenta conhecida como strigil. O strigil consistia em uma espátula de ferro com trinta centímetros que era esfregada na pele depois que o corpo era todo besuntado com uma espécie de óleo. Em alguns casos, os escravos eram responsáveis pela limpeza de seus senhores. Quando realizamos uma viagem para algum lugar inóspito ou limitado em recursos, o famoso banho de caneca acaba sendo a única alternativa para manter o corpo limpo. Na verdade essa ideia é bem antiga. Na Antiguidade, a ausência de redes encanadas e esgotos era suprida com a utilização de copos e bacias que permitiam a realização do banho. Geralmente, as pessoas se sentavam em uma cadeira enquanto despejavam pequenas porções de água nos lugares a serem higienizados. Mediante tantas dificuldades e a limitação de recursos, você já deve estar aliviado por ter o inestimável privilégio de fazer uso de uma cheirosa e suave barra de sabão. Pois saiba que os antigos também pensaram nisso! Os babilônios realizavam uma mistura com gordura animal e cinzas vegetais para passar no corpo e no cabelo. Entre os egípcios a receita era um pouco mais elaborada, levando cinzas, bicarbonato de sódio e argila. Entre os orientais, a necessidade de se higienizar a pele era intercalada pelo uso de pedra ou cerâmica para se esfoliar a camada mais superficial da pele. Para aliviar a agressão do processo, terminavam seu banho com a aplicação de água de flor de laranjeira, pentes, pastas e perfumes. Em algumas culturas do mundo oriental, esse tipo de procedimento ainda pode ser visivelmente reconhecido. Os luxos e regalias que hoje temos na hora do banho apareceram há pouco tempo. Na Inglaterra do século XIX, as banheiras começaram a se popularizar entre as famílias mais abastadas. Em algumas residências, os empregados se apressavam para instalar a banheira no quarto com água quente antes que seus patrões chegassem em casa. Já o chuveiro elétrico, só ganhou mais espaço com o processo de urbanização das sociedades contemporâneas e a ampliação das redes de energia. 
"
-0.22498381877022666,21.820064724919096,21.294475397533994,25.51326860841424,19.69822006472492,13.251650485436894,64.10679611650485,10.222222222222221,0b0,168_4999.txt,"Sociologia. Ku Klux Klan é um grupo de pessoas que se reúne sob a bandeira da segregação racial e da crença na superioridade do “homem branco”. O Klan foi fundado como um clube social em Pulaski, no Tennessee, em 1866, por seis estudantes universitários, sendo inicialmente uma fraternidade em que seus fundadores se dedicavam a pregar peças com cavalgadas noturnas vestidos de branco e usando carapuças para que não fossem reconhecidos. A partir disso, o grupo ganhou reconhecimento pelo terror que causava à população negra da época, passando a atrair novos membros que chegavam em grandes números, o que culminou em uma grande expansão do grupo pelos territórios ao sul dos Estados Unidos. O primeiro líder eleito do grupo foi o general Nathan Bedford Forrest, que então encabeçava uma grande escala hierárquica carregando o título de “Grande Feiticeiro” (Grand Wizard), tendo domínio sobre os demais membros da organização, que era dividida em um grande número de “reinos”, “domínios” e “províncias”, que por sua vez eram comandadas por outros líderes que tinham títulos de “Grande Dragão”, “Titãs”, “Gigantes” e “Ciclopes”. O contexto histórico em que o Klan se formou e cresceu era o período da pós-guerra civil, a Guerra de Secessão, dos Estado Unidos, que terminou na vitória dos territórios dos estados do norte do país sobre os estados do sul. As políticas de reconstrução que traziam a implantação de leis abolicionistas, entregando a liberdade para os escravos, trazia também revolta aos confederados do sul que tinham no escravismo sua principal mão de obra na produção agrária. As leis abolicionistas trouxeram grande prejuízo econômico para os senhores escravistas, uma vez que escravos eram uma das mercadorias de maior valor na época. Ex-escravos eram os alvos principais dos ataques que a Ku Klux Klan realizava, mas também se estendiam às pessoas vindas dos estados do norte, como juízes, professores e políticos."
3.0000939672994207,17.414869385453866,17.394153596732366,20.911031760947193,12.003038902461945,12.837699680511182,51.95809058447661,6.176470588235294,0b0,311_5142.txt," A extinção de animais faz parte da evolução da vida na Terra, mas, desde que o bicho homem resolveu dar sua contribuição a esse processo, o desaparecimento de espécies tem se acelerado de forma preocupante. Na semana passada, foi divulgado o mais completo estudo sobre a situação dos mamíferos no planeta. O quadro que emerge da pesquisa é o mais sombrio desenhado sobre essa classe de animais. Um quarto das 487 espécies de mamífero classificadas pela ciência se encontra em risco de desaparecer. Isso significa 1 141 espécies, quinze vezes mais do que o número de mamíferos extintos nos últimos cinco séculos. O estudo foi realizado pela União Internacional para a Conservação da Natureza (IUCN), uma instituição composta de 11 000 cientistas de 160 países. Alguns dos animais relacionados estão ameaçados de desaparecer por causas naturais. É o caso do diabo-da- tasmânia, um marsupial carnívoro que lembra um urso pequeno, que desenvolveu um tipo de câncer fatal que contagia os exemplares da espécie através do contato físico. Segundo os cientistas, porém, a grande maioria dos animais ameaçados é vítima da ação humana. “O perigo de extinção das espécies, hoje, decorre quase exclusivamente do desmatamento, que destrói os habitats, e da caça”, disse a VEJA o biólogo sul-africano Mike Hoffmann, do departamento de biodiversidade da IUCN. Calcula-se que o desmatamento atinja 40% dos mamíferos do mundo. As florestas são destruídas para dar lugar à expansão urbana e à agricultura, o que explica os altos índices de animais sob risco no sul e no sudeste da Ásia, onde as populações crescem em ritmo acelerado. Nessas regiões, 80% dos primatas podem desaparecer. A população de orangotangos-de-bornéu que habitam florestas da Malásia e da Indonésia resume-se a 14% da existente em meados do século XX. A outra grande ameaça às espécies, a caça indiscriminada, frequentemente é praticada por total desconhecimento da importância da preservação desses animais."
